도시,날짜,PM25,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,벤젠,톨루엔,자일렌,AQI,AQI등급
Bengaluru,2016-09-24,39.41,102.24,7.88,29.0,10.48,84.68,0.52,3.87,10.98,0.5,2.27,,102.0,Moderate
Patna,2020-05-16,50.36,118.02,59.34,32.81,73.86,10.86,0.69,7.87,39.88,2.81,4.45,2.52,141.0,Moderate
Chennai,2016-04-11,61.34,,8.74,11.1,13.79,159.27,0.66,3.33,44.35,2.98,5.56,,141.0,Moderate
Lucknow,2018-09-26,41.87,,6.97,21.35,19.76,31.98,1.1,4.0,21.61,0.47,0.22,,93.0,Satisfactory
Hyderabad,2020-03-20,33.71,72.83,7.05,25.04,18.77,11.25,0.52,5.39,29.44,2.05,10.16,1.5,79.0,Satisfactory
Patna,2020-06-07,19.81,67.2,65.21,15.32,46.35,7.78,0.72,2.88,20.13,2.5,6.79,0.73,88.0,Satisfactory
Lucknow,2019-02-07,70.36,,7.24,33.02,23.15,30.06,1.01,7.33,14.14,0.05,0.25,,274.0,Poor
Coimbatore,2019-07-04,40.89,49.26,9.23,9.57,18.79,,1.11,10.44,16.05,0.05,0.25,,64.0,Satisfactory
Hyderabad,2020-01-11,74.55,141.86,10.9,41.69,29.49,16.45,0.62,13.04,29.76,0.73,4.92,0.08,149.0,Moderate
Patna,2020-02-01,84.7,156.88,41.1,45.34,84.26,33.67,1.03,10.53,16.57,1.28,7.65,2.17,204.0,Poor
Mumbai,2018-11-18,65.09,171.12,63.09,42.15,105.25,,2.83,19.25,79.13,3.32,,,153.0,Moderate
Bengaluru,2016-11-23,47.76,173.09,10.82,39.92,0.0,39.88,2.6,6.66,33.28,3.07,7.77,,335.0,Very Poor
Lucknow,2017-08-19,44.23,,3.71,16.23,,,1.12,3.0,11.1,1.0,3.0,,66.0,Satisfactory
Bengaluru,2016-11-26,46.87,164.12,14.9,36.46,0.0,17.32,0.89,3.63,38.04,7.38,3.73,,113.0,Moderate
Gurugram,2019-07-19,68.38,122.84,19.95,15.46,27.92,,0.44,12.69,26.61,2.0,6.0,,80.0,Satisfactory
Jorapokhar,2019-09-30,27.67,54.85,8.68,9.0,,6.29,,3.62,8.25,,,,59.0,Satisfactory
Bengaluru,2016-12-01,45.84,137.86,12.77,26.72,0.0,27.97,0.87,4.93,39.83,6.72,3.94,,114.0,Moderate
Hyderabad,2017-11-20,43.64,89.51,7.6,36.84,25.21,14.27,0.82,10.05,42.8,8.06,33.32,9.33,86.0,Satisfactory
Kolkata,2018-08-18,17.0,39.15,7.18,30.19,37.37,13.07,1.18,1.53,9.19,2.19,10.41,,66.0,Satisfactory
Bengaluru,2016-12-08,32.59,128.54,15.8,43.67,0.0,26.6,0.69,5.58,16.42,3.78,2.55,,85.0,Satisfactory
Visakhapatnam,2018-09-15,62.22,147.66,18.31,44.38,38.49,10.56,1.03,3.05,28.63,5.87,15.27,6.08,138.0,Moderate
Talcher,2020-03-09,30.49,50.81,13.14,3.75,15.94,1.65,1.75,38.2,41.69,0.0,,,,
Chennai,2016-12-11,77.14,,3.5,22.48,13.33,,0.03,7.25,62.12,0.07,0.04,,175.0,Moderate
Kolkata,2020-06-03,14.58,33.88,8.19,12.35,15.08,10.95,0.35,8.73,40.32,1.6,9.31,0.54,63.0,Satisfactory
Patna,2015-07-20,,,20.77,13.13,33.85,,2.25,1.13,12.67,0.29,2.32,0.81,,
Bengaluru,2016-12-25,39.11,145.35,5.4,46.39,0.0,17.31,0.71,4.93,52.62,3.93,3.64,,114.0,Moderate
Kolkata,2019-05-02,17.81,83.54,4.57,21.57,26.14,13.63,0.34,1.99,20.38,1.93,6.53,,36.0,Good
Bengaluru,2016-12-28,38.53,80.87,2.34,20.7,0.0,17.07,0.2,4.32,17.27,3.16,2.63,,84.0,Satisfactory
Bengaluru,2016-12-29,44.9,112.78,7.43,30.07,0.0,16.91,0.46,5.6,,,,,76.0,Satisfactory
Bengaluru,2016-12-30,54.65,134.46,9.58,44.47,0.0,17.46,0.57,5.58,,,,,93.0,Satisfactory
Guwahati,2019-11-13,49.33,91.14,51.11,16.54,101.62,5.75,0.95,10.44,17.93,4.06,,,133.0,Moderate
Mumbai,2016-01-25,,,,,40.69,,0.0,,,0.0,0.0,0.0,,
Thiruvananthapuram,2019-10-13,9.63,21.86,0.66,2.97,6.73,1.78,0.75,1.55,15.9,,,,54.0,Satisfactory
Bengaluru,2017-01-11,42.42,142.13,6.56,47.35,0.0,25.29,1.02,5.96,56.92,4.81,3.79,,132.0,Moderate
Patna,2019-02-14,173.68,,15.33,35.66,18.54,,1.52,43.26,44.39,2.46,20.95,7.84,342.0,Very Poor
Bengaluru,2017-01-24,41.55,121.2,8.58,45.39,0.0,23.95,5.28,6.23,51.39,2.05,1.58,,100.0,Satisfactory
Kolkata,2018-04-25,,,2.6,26.61,29.2,12.62,0.74,,41.77,4.83,0.71,,,
Ernakulam,2020-02-25,42.85,69.29,57.31,1.94,59.25,10.41,1.53,3.65,,1.64,3.4,0.51,94.0,Satisfactory
Mumbai,2018-02-10,,,,,88.28,,1.54,,,0.0,0.0,0.0,,
Visakhapatnam,2020-03-09,19.48,55.45,2.11,23.76,13.74,11.88,0.74,11.35,12.0,3.01,9.62,1.83,82.0,Satisfactory
Delhi,2016-01-16,138.86,220.21,16.26,41.92,56.84,35.05,1.55,11.25,67.4,2.31,4.48,,311.0,Very Poor
Chennai,2016-02-22,41.54,,6.52,10.28,10.12,,1.67,4.9,55.5,2.8,0.45,,130.0,Moderate
Chennai,2015-12-01,28.82,,5.35,7.8,11.26,119.06,1.33,4.67,49.71,,,,103.0,Moderate
Chennai,2018-10-22,168.81,,12.38,19.55,30.6,81.41,0.96,15.4,19.31,0.03,8.32,,218.0,Poor
Delhi,2019-01-01,287.34,461.02,92.04,69.46,121.07,56.66,2.54,17.77,39.58,8.09,48.84,2.21,475.0,Severe
Patna,2018-01-23,197.48,,54.58,70.96,52.97,,3.25,47.83,35.37,0.73,3.71,2.73,367.0,Very Poor
Mumbai,2019-04-12,22.32,76.97,44.14,20.93,65.09,,1.83,23.7,24.64,1.52,,,96.0,Satisfactory
Lucknow,2020-04-04,37.82,,4.98,10.56,9.6,37.7,0.99,6.43,33.08,16.74,4.79,,71.0,Satisfactory
Visakhapatnam,2019-05-13,43.14,168.58,7.54,11.43,12.19,9.65,0.98,2.82,17.65,2.92,4.07,0.73,135.0,Moderate
Chennai,2016-12-02,43.52,,4.68,25.73,15.24,,0.03,2.36,25.3,0.14,0.22,,97.0,Satisfactory
Lucknow,2017-04-20,130.52,,8.82,23.19,,,1.34,4.66,85.96,2.29,5.51,,321.0,Very Poor
Hyderabad,2018-09-29,55.39,107.62,18.14,38.38,33.21,18.0,0.64,7.08,17.26,4.27,41.79,24.06,100.0,Satisfactory
Patna,2016-02-05,365.0,,55.28,39.23,94.5,,2.22,2.26,6.03,0.42,1.2,1.03,333.0,Very Poor
Kolkata,2019-11-18,106.34,203.72,75.24,62.51,131.48,24.74,1.55,14.33,36.15,26.26,45.72,5.58,235.0,Poor
Ernakulam,2020-06-20,19.85,40.32,3.57,2.14,3.46,4.58,2.53,2.76,,0.14,0.26,0.02,106.0,Moderate
Visakhapatnam,2017-11-29,51.25,133.9,10.83,44.58,32.46,9.56,0.81,5.7,71.32,3.91,7.3,2.13,138.0,Moderate
Jaipur,2017-10-16,79.51,183.07,29.19,15.79,90.36,24.51,0.91,7.49,30.87,0.16,1.4,,225.0,Poor
Lucknow,2017-06-13,144.61,,9.21,40.14,12.7,,1.57,4.21,33.68,2.98,5.0,,256.0,Poor
Bengaluru,2017-05-04,42.2,90.14,12.03,43.35,0.0,22.96,0.47,5.54,17.45,1.59,1.55,,94.0,Satisfactory
Lucknow,2018-12-18,145.81,,26.41,50.78,47.69,45.99,2.03,7.36,23.91,1.28,0.65,,330.0,Very Poor
Gurugram,2020-01-12,151.11,243.8,75.06,38.54,86.82,,2.29,7.12,28.24,2.0,6.0,,311.0,Very Poor
Bengaluru,2017-05-10,23.19,74.07,4.28,32.79,0.0,31.83,0.18,2.54,25.26,0.75,0.73,,41.0,Good
Kolkata,2019-07-04,32.09,63.73,3.71,18.55,22.15,15.54,0.55,5.49,41.44,15.47,8.77,3.88,68.0,Satisfactory
Kolkata,2020-04-12,23.56,57.98,4.83,8.48,13.35,14.97,0.34,6.94,44.6,1.87,6.03,0.33,60.0,Satisfactory
Kolkata,2018-06-15,51.23,133.18,,,34.66,10.5,0.0,,,1.13,0.0,,,
Bengaluru,2017-05-20,17.43,68.76,9.54,37.75,0.0,23.79,0.37,3.49,21.87,1.43,1.17,,50.0,Good
Thiruvananthapuram,2018-01-11,51.42,71.31,1.89,15.84,9.68,7.89,1.57,5.36,39.0,,,,123.0,Moderate
Bengaluru,2017-06-02,20.19,60.05,5.35,32.25,0.0,23.66,0.35,3.89,8.69,0.67,0.42,,52.0,Satisfactory
Thiruvananthapuram,2018-11-20,19.99,35.46,4.62,7.13,6.63,3.88,1.24,7.98,36.24,,,,74.0,Satisfactory
Bengaluru,2017-06-07,22.94,32.85,7.4,27.88,0.0,23.83,0.53,4.37,10.29,0.82,0.88,,47.0,Good
Bengaluru,2017-06-13,21.6,100.65,6.02,28.56,0.0,23.7,0.8,4.33,19.68,0.71,0.61,,44.0,Good
Jorapokhar,2019-05-28,,92.21,8.25,7.66,,6.6,1.25,16.23,31.97,,,,105.0,Moderate
Coimbatore,2020-03-24,25.82,25.23,0.58,52.79,53.35,,0.85,7.74,33.07,0.0,0.0,,77.0,Satisfactory
Gurugram,2017-02-21,85.41,,4.87,7.78,,,0.72,4.79,37.2,0.04,3.74,,230.0,Poor
Visakhapatnam,2019-05-21,31.98,117.35,11.57,32.0,26.43,6.16,0.79,9.84,11.98,2.28,3.52,0.8,108.0,Moderate
Visakhapatnam,2016-12-03,32.6,67.24,4.72,26.56,17.54,12.21,0.94,8.0,55.43,4.24,6.35,3.15,82.0,Satisfactory
Jaipur,2019-01-18,76.46,199.04,30.4,37.4,58.35,34.27,1.85,19.45,42.24,2.15,9.32,,191.0,Moderate
Bengaluru,2017-08-16,17.91,60.6,7.34,24.95,0.0,24.61,1.01,5.43,20.51,1.09,1.18,,65.0,Satisfactory
Jaipur,2019-07-17,46.04,99.4,7.04,19.2,22.08,21.08,0.63,10.37,27.16,0.21,1.63,,103.0,Moderate
Mumbai,2015-02-21,,,,,26.82,,0.0,,,0.0,0.0,0.0,,
Bengaluru,2017-10-07,29.16,70.61,9.98,26.77,17.23,25.33,0.58,4.55,21.99,1.16,1.67,,70.0,Satisfactory
Jorapokhar,2017-05-13,,205.38,7.71,9.77,,,0.3,42.19,19.6,,,,139.0,Moderate
Bengaluru,2017-10-25,35.29,134.15,16.44,43.04,26.42,26.4,1.59,4.42,20.57,0.91,1.07,,96.0,Satisfactory
Kolkata,2019-11-24,132.43,258.0,75.4,66.27,139.23,30.21,1.45,11.68,39.64,32.78,50.04,5.71,295.0,Poor
Chennai,2015-11-30,31.97,,5.24,7.9,11.18,172.14,1.23,4.7,56.35,,,,99.0,Satisfactory
Lucknow,2016-12-22,373.48,,58.67,76.98,,,2.02,13.24,48.78,6.47,22.63,,436.0,Severe
Gurugram,2017-07-30,858.73,,1.23,30.18,,,0.86,2.53,30.09,0.0,0.0,,482.0,Severe
Bengaluru,2017-12-10,81.28,117.05,17.62,57.89,38.79,42.43,1.06,4.96,,,1.2,,133.0,Moderate
Bengaluru,2017-12-12,,85.6,7.87,33.87,33.0,54.97,0.57,3.84,,,1.31,,86.0,Satisfactory
Bengaluru,2017-12-15,85.57,55.14,42.05,81.78,67.93,28.03,0.96,2.87,,,1.17,,122.0,Moderate
Lucknow,2017-07-12,21.53,,9.11,14.36,,,1.21,3.01,13.23,0.52,1.55,,43.0,Good
Bengaluru,2017-12-22,71.71,58.04,11.41,142.35,77.93,37.0,0.95,3.32,,,1.17,,93.0,Satisfactory
Visakhapatnam,2018-02-24,86.82,256.85,85.97,90.43,117.99,16.13,1.71,29.37,20.95,11.15,34.23,9.54,195.0,Moderate
Bengaluru,2017-12-27,73.7,87.05,6.4,44.73,26.75,9.77,0.91,3.4,,0.0,0.97,,99.0,Satisfactory
Bengaluru,2017-12-30,26.74,70.68,10.05,42.6,24.2,8.98,1.06,3.26,33.48,,1.16,,77.0,Satisfactory
Chennai,2019-02-01,42.07,,5.66,11.85,17.51,64.85,0.93,20.89,45.34,0.12,0.0,,147.0,Moderate
Bengaluru,2018-01-02,35.12,78.63,7.16,41.7,21.46,,1.0,3.37,24.78,,,,86.0,Satisfactory
Bengaluru,2018-01-10,31.37,71.0,6.82,29.81,20.93,45.45,0.89,3.16,54.29,0.0,0.39,,75.0,Satisfactory
Mumbai,2017-12-23,,,,,129.07,,0.0,3.62,,0.0,0.0,0.0,,
Patna,2018-05-24,76.36,,4.06,2.38,3.04,,0.99,45.56,50.41,6.35,58.33,26.09,139.0,Moderate
Bengaluru,2018-01-28,39.38,124.79,3.93,30.66,18.06,58.16,0.89,4.28,62.46,0.0,0.29,,109.0,Moderate
Talcher,2020-01-13,174.63,371.73,,24.96,7.94,1.92,2.24,2.93,21.51,9.68,,,324.0,Very Poor
Delhi,2019-12-05,271.99,416.79,115.56,91.53,148.59,55.2,2.95,14.48,42.41,7.93,71.69,1.9,389.0,Very Poor
Hyderabad,2017-02-19,63.58,163.83,10.87,40.25,9.18,31.66,0.23,27.84,50.72,0.22,2.36,0.53,141.0,Moderate
Bengaluru,2018-02-16,29.62,53.91,6.66,30.03,22.24,,0.98,2.79,36.38,0.88,1.17,,70.0,Satisfactory
Bengaluru,2018-02-26,21.31,25.9,7.96,27.46,23.09,,1.01,2.61,30.2,0.41,0.9,,68.0,Satisfactory
Bengaluru,2018-02-27,23.35,30.13,7.4,26.31,20.8,,0.94,3.87,32.51,0.29,0.78,,71.0,Satisfactory
Hyderabad,2016-04-06,50.6,114.32,9.27,33.59,30.45,22.29,1.5,4.5,43.43,0.73,4.34,1.18,117.0,Moderate
Gurugram,2019-01-16,163.92,302.49,117.84,63.23,131.36,,1.48,10.28,33.66,0.0,0.0,,298.0,Poor
Delhi,2018-08-04,69.75,264.97,19.25,28.77,32.96,33.4,0.76,9.61,29.61,1.23,22.81,0.33,215.0,Poor
Hyderabad,2016-07-25,13.15,,6.13,10.61,16.74,,1.32,6.76,12.4,0.16,0.96,0.13,131.0,Moderate
Kolkata,2018-10-09,49.4,91.84,7.62,41.35,48.97,15.7,2.19,4.08,38.89,3.08,6.78,,149.0,Moderate
Bengaluru,2018-03-21,42.72,98.38,3.75,31.97,31.3,,1.55,3.02,53.46,0.25,1.1,,124.0,Moderate
Thiruvananthapuram,2017-07-11,8.74,18.65,1.84,5.09,4.21,,0.53,5.05,16.83,,,,41.0,Good
Mumbai,2017-03-13,,,,,,,0.0,,,0.0,0.0,0.0,,
Talcher,2020-02-03,74.1,123.51,6.63,5.71,12.24,1.27,0.0,9.74,41.81,0.0,,,196.0,Moderate
Visakhapatnam,2019-08-06,22.25,44.55,26.53,38.1,41.84,9.55,0.71,14.35,3.96,6.56,15.0,5.66,82.0,Satisfactory
Bengaluru,2018-04-12,,64.13,5.74,26.2,39.18,,0.9,3.24,,0.0,0.73,,88.0,Satisfactory
Delhi,2018-07-01,34.18,97.81,10.82,28.46,26.45,44.47,0.78,8.53,28.09,1.56,20.66,1.0,102.0,Moderate
Gurugram,2017-11-19,152.24,,4.91,24.87,18.23,,1.9,,45.13,0.54,1.21,,332.0,Very Poor
Thiruvananthapuram,2017-11-25,93.79,126.78,2.03,17.42,10.9,5.07,1.61,4.79,7.79,,,,162.0,Moderate
Lucknow,2017-12-15,155.69,,8.01,49.63,33.77,52.78,0.7,11.8,24.85,1.51,0.76,,328.0,Very Poor
Bengaluru,2018-05-09,32.46,,3.82,27.7,19.63,,0.69,5.64,52.6,0.77,1.19,,76.0,Satisfactory
Talcher,2020-03-18,18.36,85.58,,4.24,0.0,13.23,2.04,39.14,73.53,0.0,,,,
Hyderabad,2019-01-13,72.03,120.93,3.27,37.2,22.02,19.45,0.62,4.84,40.0,1.79,7.86,0.74,154.0,Moderate
Bengaluru,2018-05-18,43.05,124.39,13.78,33.14,27.53,,1.1,4.09,35.22,0.82,1.37,,92.0,Satisfactory
Guwahati,2020-06-16,16.03,26.82,1.89,9.27,5.92,1.6,0.4,15.63,24.49,0.0,,,34.0,Good
Delhi,2017-08-31,41.62,60.15,16.56,50.7,28.34,25.08,0.76,,27.78,0.25,0.35,0.19,94.0,Satisfactory
Bengaluru,2018-05-27,41.73,52.37,11.87,29.69,27.37,,1.02,3.86,19.04,0.17,0.61,,89.0,Satisfactory
Gurugram,2019-09-10,75.84,151.93,5.71,8.48,13.77,,0.61,13.93,47.73,1.99,5.97,,118.0,Moderate
Hyderabad,2018-06-19,14.61,29.85,1.97,18.2,10.99,8.52,0.53,6.94,23.9,0.2,1.92,0.21,50.0,Good
Bengaluru,2018-06-12,23.78,48.19,9.05,13.32,15.48,,0.99,3.37,13.91,1.11,2.42,,50.0,Good
Lucknow,2019-07-08,27.27,,8.24,26.64,21.8,24.09,1.38,4.46,31.5,0.7,4.01,,104.0,Moderate
Jorapokhar,2017-08-24,,39.51,7.14,9.02,,,0.33,15.69,,,,,,
Bengaluru,2018-06-29,11.93,44.86,10.26,17.94,17.54,37.54,0.99,5.95,17.84,0.54,1.32,,51.0,Satisfactory
Patna,2015-07-23,,,35.96,16.57,52.36,,1.78,2.51,5.93,0.35,2.31,1.08,,
Jorapokhar,2019-12-02,78.88,160.28,8.62,9.25,,6.38,,24.66,47.08,,,,153.0,Moderate
Lucknow,2019-10-03,36.25,,12.64,21.23,21.39,40.43,1.12,4.52,22.97,2.08,7.95,,76.0,Satisfactory
Patna,2018-03-21,139.8,,12.25,25.52,14.21,,1.8,46.51,75.1,0.32,2.94,0.92,309.0,Very Poor
Delhi,2015-11-06,153.33,260.04,35.14,58.13,86.38,46.52,2.56,20.9,69.95,4.37,13.52,1.34,276.0,Poor
Patna,2020-04-10,52.72,119.57,43.93,37.04,46.09,12.87,1.44,11.0,31.62,0.64,4.19,0.37,144.0,Moderate
Visakhapatnam,2017-04-12,,,,,0.0,,0.0,,,0.0,0.0,0.0,,
Delhi,2020-02-26,141.81,258.62,56.86,50.67,78.58,42.7,1.54,17.61,38.64,4.71,31.45,1.53,303.0,Very Poor
Patna,2015-07-08,,,21.41,10.1,31.4,,1.35,5.97,12.53,0.3,1.96,0.79,,
Visakhapatnam,2020-03-20,23.97,67.96,11.37,35.13,27.93,11.38,0.87,11.12,37.46,5.28,12.72,5.73,91.0,Satisfactory
Chennai,2018-10-05,23.68,,17.31,18.38,35.69,45.62,1.05,27.34,14.23,0.15,7.88,,75.0,Satisfactory
Bengaluru,2018-08-20,24.78,67.41,19.12,18.52,30.67,19.27,0.74,6.65,14.54,0.41,2.12,,53.0,Satisfactory
Patna,2018-02-12,182.73,,10.85,28.34,13.92,,2.13,32.37,45.44,0.36,2.78,1.56,,
Delhi,2016-06-20,83.1,84.18,11.99,40.24,47.72,34.93,2.11,11.24,52.76,3.21,9.95,,206.0,Poor
Delhi,2016-01-03,270.1,484.82,54.41,76.67,101.63,66.4,2.39,19.94,97.03,5.33,10.78,,426.0,Severe
Jaipur,2018-06-21,83.77,198.31,8.07,25.52,31.67,19.51,0.83,13.19,65.73,0.66,3.69,,160.0,Moderate
Lucknow,2016-06-11,70.14,,9.46,28.17,4.69,,1.63,6.02,30.91,0.61,1.77,,113.0,Moderate
Jorapokhar,2018-09-25,,,,,,,0.0,,,,,,,
Delhi,2020-01-03,228.9,337.04,111.09,55.65,131.13,53.02,2.8,14.93,27.82,6.96,66.8,2.8,426.0,Severe
Chennai,2016-10-25,85.73,,6.65,28.51,15.13,,0.34,19.95,52.22,2.4,9.24,,187.0,Moderate
Bengaluru,2018-09-16,24.43,55.34,26.3,35.93,46.22,25.87,0.96,8.26,19.68,0.42,3.32,,73.0,Satisfactory
Jaipur,2019-07-28,21.79,41.61,6.01,13.64,18.21,34.76,0.55,7.89,23.09,0.29,3.41,,58.0,Satisfactory
Thiruvananthapuram,2017-11-17,59.27,83.82,1.91,13.2,8.57,4.17,1.25,6.18,7.73,,,,99.0,Satisfactory
Bengaluru,2018-09-30,25.28,62.82,13.1,23.56,31.12,15.14,0.81,5.67,16.11,0.4,1.53,,70.0,Satisfactory
Mumbai,2015-10-19,,,,,76.48,,0.0,,,0.0,0.0,0.0,,
Visakhapatnam,2017-11-27,62.29,125.91,8.62,41.42,28.9,10.87,1.07,7.34,95.86,4.46,8.25,1.98,153.0,Moderate
Lucknow,2019-03-24,66.42,,5.39,26.21,17.67,5.45,1.15,8.7,37.14,0.83,2.79,,134.0,Moderate
Delhi,2016-01-14,196.87,339.06,22.82,55.91,76.14,59.65,1.35,11.82,97.98,2.51,5.49,,397.0,Very Poor
Bengaluru,2018-11-02,17.57,56.53,12.79,24.14,29.12,16.35,0.96,6.14,16.57,0.36,1.68,,84.0,Satisfactory
Mumbai,2016-11-05,,,,,,,0.0,,,,,,,
Jaipur,2019-05-22,42.93,95.82,10.51,28.17,33.18,21.69,0.78,12.09,41.22,1.08,5.46,,105.0,Moderate
Bengaluru,2018-11-20,25.85,67.23,15.66,28.52,35.0,15.63,1.09,5.21,16.08,0.37,1.8,,77.0,Satisfactory
Hyderabad,2017-05-22,38.13,117.36,4.44,51.56,15.38,25.27,0.13,8.43,44.56,0.08,1.24,0.38,115.0,Moderate
Coimbatore,2019-07-17,26.0,34.04,11.83,16.04,27.87,28.33,1.03,9.67,20.58,0.03,0.38,,59.0,Satisfactory
Patna,2018-05-01,48.01,,11.77,54.46,21.59,,0.93,50.23,79.85,0.0,2.45,0.43,111.0,Moderate
Hyderabad,2017-05-09,32.95,91.33,5.63,41.36,9.72,38.95,0.06,10.25,53.25,0.06,0.76,0.13,109.0,Moderate
Hyderabad,2018-09-04,20.36,66.88,7.58,25.6,19.27,14.84,0.31,7.74,13.86,1.35,11.11,9.86,50.0,Good
Guwahati,2019-12-10,149.21,212.45,45.12,11.83,86.76,19.7,1.35,12.23,18.4,2.46,,,278.0,Poor
Hyderabad,2017-11-22,40.48,75.97,6.79,32.25,22.12,13.03,0.7,14.21,51.0,2.88,12.43,3.1,102.0,Moderate
Gurugram,2020-05-03,39.62,86.75,4.02,10.84,9.17,13.18,0.73,6.11,72.95,4.76,2.83,2.1,126.0,Moderate
Mumbai,2020-01-04,94.05,158.44,13.92,39.68,53.59,15.1,0.96,6.66,49.76,5.86,,,225.0,Poor
Bengaluru,2019-01-05,46.57,99.1,15.87,41.74,44.4,18.17,1.03,6.13,50.61,0.39,1.22,,104.0,Moderate
Bengaluru,2019-01-08,60.04,106.76,19.73,49.33,56.53,26.12,1.06,7.64,47.42,0.39,1.56,,120.0,Moderate
Jorapokhar,2019-08-04,,32.95,8.47,9.4,,6.22,1.4,4.37,6.13,,,,102.0,Moderate
Bengaluru,2019-01-18,75.06,118.41,7.81,34.15,32.16,14.87,1.02,5.35,54.41,0.37,1.57,,152.0,Moderate
Bengaluru,2019-01-24,50.66,109.76,7.08,33.87,28.82,15.78,0.87,4.97,61.46,0.26,1.35,,130.0,Moderate
Jaipur,2018-06-27,53.68,70.62,11.58,23.61,35.14,25.29,0.8,9.54,23.74,0.81,3.7,,94.0,Satisfactory
Bengaluru,2019-01-30,62.71,92.31,12.46,35.51,34.7,13.12,1.01,4.8,59.22,1.14,3.64,,107.0,Moderate
Lucknow,2015-05-05,33.52,,3.9,22.69,5.6,,2.48,13.58,15.89,2.12,1.17,,119.0,Moderate
Chennai,2019-01-06,92.7,,8.24,14.49,21.97,63.61,0.86,14.62,30.74,0.07,2.1,,186.0,Moderate
Bengaluru,2019-02-06,60.08,115.27,10.06,38.44,33.98,14.13,0.88,5.81,78.02,0.45,1.37,,120.0,Moderate
Lucknow,2019-12-24,158.8,,9.03,19.94,17.81,7.9,1.52,15.12,11.28,3.64,7.71,,315.0,Very Poor
Bengaluru,2019-02-12,49.32,88.06,8.75,32.05,27.32,14.48,0.82,3.99,49.43,0.44,1.33,,84.0,Satisfactory
Coimbatore,2019-08-04,8.99,13.35,8.83,10.06,18.89,25.25,1.3,8.41,18.23,0.01,0.04,,66.0,Satisfactory
Bengaluru,2019-02-15,35.35,92.27,9.65,32.12,32.59,17.04,0.87,4.08,59.52,0.63,1.75,,103.0,Moderate
Bengaluru,2019-02-21,36.4,92.9,14.06,35.7,36.91,12.47,0.96,5.06,41.82,0.48,1.57,,85.0,Satisfactory
Gurugram,2016-11-20,114.71,,7.76,10.14,,,,5.57,30.8,2.51,25.11,,258.0,Poor
Thiruvananthapuram,2019-09-02,9.84,26.69,1.11,3.51,1.94,1.27,0.81,1.03,16.1,,,,51.0,Satisfactory
Mumbai,2016-10-21,,,,,,,0.0,,,,,,,
Kolkata,2020-02-26,40.94,84.42,22.93,40.31,63.34,32.19,0.51,11.03,27.21,6.73,17.84,1.77,116.0,Moderate
Kolkata,2018-11-13,183.64,294.5,110.36,60.11,165.31,23.48,1.63,15.13,29.69,14.2,26.27,,331.0,Very Poor
Patna,2017-03-10,169.79,,120.23,91.24,211.47,,1.89,2.26,14.82,0.2,0.75,0.51,356.0,Very Poor
Gurugram,2019-12-23,113.74,220.82,10.76,28.13,26.68,,1.49,14.82,26.71,1.99,5.99,,228.0,Poor
Visakhapatnam,2019-04-19,22.48,68.45,10.03,18.99,18.27,5.28,0.65,3.89,8.0,1.3,3.58,0.48,88.0,Satisfactory
Mumbai,2019-05-21,14.62,69.48,25.94,14.59,39.98,,1.79,11.05,15.14,0.19,,,92.0,Satisfactory
Bengaluru,2019-04-03,53.61,120.13,13.21,40.06,39.47,17.27,0.94,4.96,54.26,1.57,5.0,,135.0,Moderate
Bengaluru,2019-04-05,46.54,108.25,13.01,37.85,39.93,16.31,1.07,5.22,53.59,1.62,4.05,,130.0,Moderate
Bengaluru,2019-04-09,43.88,90.8,9.09,33.09,30.96,19.14,1.09,5.07,66.47,1.49,5.16,,149.0,Moderate
Chennai,2016-09-28,45.71,,13.52,17.82,18.16,,0.04,2.27,50.13,0.39,0.79,,70.0,Satisfactory
Bengaluru,2019-04-21,25.18,69.39,6.37,32.67,27.82,15.03,1.04,4.9,56.53,0.7,2.32,,106.0,Moderate
Hyderabad,2019-09-26,20.4,37.11,3.86,15.21,9.51,7.87,0.44,3.49,16.42,0.64,3.08,0.31,53.0,Satisfactory
Coimbatore,2020-04-06,22.36,24.17,0.7,60.94,61.63,,0.57,6.39,41.17,0.0,0.08,,79.0,Satisfactory
Bengaluru,2019-04-26,63.83,109.42,5.79,33.66,27.21,18.21,1.08,4.45,57.17,0.74,2.89,,144.0,Moderate
Chennai,2017-04-03,44.33,,2.81,9.79,6.71,,0.02,5.23,38.56,0.07,0.0,,71.0,Satisfactory
Bengaluru,2019-04-30,53.78,94.01,6.44,23.6,26.58,17.41,0.92,3.88,60.14,0.42,1.75,,124.0,Moderate
Hyderabad,2018-03-11,53.02,108.18,2.68,35.56,20.92,19.08,0.79,6.94,57.23,1.05,4.32,1.13,124.0,Moderate
Talcher,2019-11-28,71.89,239.76,4.45,5.5,9.5,2.8,0.72,15.32,13.01,0.0,,,,
Bengaluru,2019-05-17,40.64,91.59,14.27,32.51,36.02,17.39,1.19,4.17,36.64,1.42,4.56,,110.0,Moderate
Bengaluru,2019-05-22,40.4,84.74,9.12,28.98,30.39,16.3,1.11,5.69,62.73,1.2,1.31,,107.0,Moderate
Lucknow,2016-01-09,119.03,,2.87,12.75,3.38,,2.46,4.68,41.17,46.87,46.87,,322.0,Very Poor
Mumbai,2015-09-14,,,,,37.42,,0.0,,,0.0,0.0,0.0,,
