video_id,trending_date,title,channel_title,category_id,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed
eDZKgSZ9V0Q,18.03.01,Youtube Sent Me Mystery Box!?,CrazyRussianHacker,28,2018-01-01T23:03:04.000Z,801205,41109,872,5432,False,False,False
wylMwU1wEOM,18.23.04,Diplo - Color Blind (feat. Lil Xan) (Official Music Video),Diplo,10,2018-04-10T13:59:24.000Z,12412315,360336,20636,19636,False,False,False
N-z9PidYH4E,18.16.04,I built a PC out of rope and wood...,DIY Perks,26,2018-04-05T01:30:02.000Z,1022602,49419,1899,5729,False,False,False
Q5KmA3Xbmqo,18.02.06,The Spider and The Butterfly - Animated Short,Dragonfoxgirl,24,2018-05-15T05:06:07.000Z,6919245,324688,5297,43498,False,False,False
XbxRqlHtKUE,18.27.05,Catching a SHARK by HAND!,Brave Wilderness,15,2018-05-25T11:00:03.000Z,2058932,48542,888,6050,False,False,False
2aQykuIaJVI,18.21.03,Lin-Manuel Miranda & Ben Platt Found Tonight [Official Video],Atlantic Records,10,2018-03-19T13:00:46.000Z,1595411,104575,2023,8455,False,False,False
MIQKlHSD89E,18.27.03,Tiny Donkey Thinks He's Actually A Dog  | The Dodo,The Dodo,15,2018-03-23T21:00:01.000Z,1271796,50830,411,3093,False,False,False
p6cInZvsPPI,18.03.05,THE DIFFERENCE BETWEEN THE USA & NEW ZEALAND,How to DAD,22,2018-04-18T23:31:47.000Z,178163,11982,227,997,False,False,False
3frnBoqqI_Q,18.13.02,DIY SSD made of SD Cards!,Linus Tech Tips,28,2018-02-07T20:31:54.000Z,1257159,37805,1319,4096,False,False,False
hpvDsw1D29w,17.11.12,Claire Foy And Matt Smith’s Netflix And Chill Picks | WWHL,Watch What Happens Live with Andy Cohen,24,2017-12-08T12:59:51.000Z,37185,211,46,51,False,False,False
7HGCE6-LMBg,18.10.05,Ari's Birthday! (again),Jaiden Animations,1,2018-04-29T18:35:11.000Z,2997225,228303,777,46626,False,False,False
Txlk7PiHaGk,18.15.03,Imagine Dragons - Next To Me,ImagineDragonsVEVO,10,2018-03-13T18:00:05.000Z,3601720,244648,4890,18800,False,False,False
M0kcLjxoYS8,18.01.05,ON THE SPOT IMPRESSIONS 3,ThatcherJoe,23,2018-04-15T17:00:48.000Z,1584435,102187,1482,6777,False,False,False
D5bEwcJ8eCI,18.03.04,Why These Words are Illegal,Half as Interesting,27,2018-03-29T14:30:00.000Z,314751,12322,407,5268,False,False,False
xBiB4CIq9FE,18.27.04,100-Layer Lasagna Challenge: Behind Tasty,Tasty,26,2018-04-18T22:00:44.000Z,2273945,54805,1720,3742,False,False,False
89OP78l9oF0,17.18.12,Annihilation (2018) - Official Trailer - Paramount Pictures,Paramount Pictures,1,2017-12-13T14:00:03.000Z,4895490,29533,2793,4729,False,False,False
tCXGJQYZ9JA,18.23.03,Taylor Swift - Delicate,TaylorSwiftVEVO,10,2018-03-12T01:15:10.000Z,60462748,1838256,107383,158947,False,False,False
-EL8TuMsb-k,18.25.04,Full Face TESTING BEAUTY GURUS Makeup FAVORITES! WORTH it or TOSS it?!,Sylvia Gani,26,2018-04-09T00:07:02.000Z,555797,20708,419,2274,False,False,False
h22kNL89csk,18.22.01,LL sound in Welsh,heroedelahistoria,27,2010-05-01T19:51:48.000Z,49303,85,5,34,False,False,False
9ZrAjnPHzjQ,18.03.02,DIY dot matrix pencil printer,Terrormink,28,2018-01-29T01:18:08.000Z,20022,129,14,71,False,False,False
VQhIUzPJi8o,18.03.01,Camila Cabello - Never Be The Same,Camila Cabello,10,2017-12-29T17:50:58.000Z,1842993,182070,2276,13407,False,False,False
q6xkWA0Qi98,17.06.12,Cup Phones - JACK AND DEAN,Jack and Dean,23,2017-12-03T17:48:44.000Z,130633,19566,137,739,False,False,False
WyuPSLj_6aw,18.18.05,Christina Aguilera - Fall In Line (Lyric Video) ft. Demi Lovato,CAguileraVEVO,10,2018-05-16T12:00:02.000Z,2888379,189146,3930,13634,False,False,False
sYorT6jRNDc,17.06.12,Matt Lauer: ‘There Are No Words To Express My Sorrow And Regret’ | TODAY,TODAY,25,2017-11-30T16:58:26.000Z,318883,1002,843,994,False,False,False
u6unJQownW4,18.29.03,Stray Kids District 9 M/V,jypentertainment,10,2018-03-26T08:59:44.000Z,12180415,361612,5752,60289,False,False,False
kqmhCaF5_44,17.16.11,HANSON - Finally It's Christmas (Official Lyric Video),HANSON,10,2017-11-14T16:10:38.000Z,62620,1170,92,131,False,False,False
FepIkIILumA,18.20.05,Fortnite with Ninja | Dude Perfect,Dude Perfect,17,2018-05-07T21:55:24.000Z,17567535,479269,22719,32015,False,False,False
39idVpFF7NQ,17.16.11,Roy Moore & Jeff Sessions Cold Open - SNL,Saturday Night Live,24,2017-11-12T05:37:17.000Z,2567518,18425,2950,2776,False,False,False
kIUHDwn51y8,17.16.11,Evolution of the Jeep 4x4 Utility Vehicle | Donut Media,Donut Media,2,2017-11-13T15:00:05.000Z,120697,2376,38,492,False,False,False
mD4jp2HHu0g,18.22.04,I tried to go to Canada but got stuck in Minneapolis,Jaiden Animations,1,2018-04-08T18:05:03.000Z,3790135,204492,3183,38055,False,False,False
ZnvGy6pcGxs,18.16.05,"Top 5 Plays of the Night | May 06, 2018",NBA,17,2018-05-07T04:13:45.000Z,283301,3569,105,187,False,False,False
7aRxsmfBDI0,18.28.04,Which Musician Am I? (GAME) Ft. Reggie Watts,Good Mythical Morning,24,2018-04-24T10:00:03.000Z,613757,15107,389,1433,False,False,False
VH4pgiB5xu8,18.19.01,WHAT TO LEAVE IN 2017,danisnotinteresting,24,2018-01-16T23:02:42.000Z,179972,21150,74,1943,False,False,False
vL2-H_0V7nw,18.14.06,"You're Not Edgy, You're Just Lazy",CollegeHumor,23,2018-05-31T17:30:01.000Z,1420352,41063,5008,4808,False,False,False
iIxy3JN3-jc,17.16.11,LeBron James admits he was ripping Phil Jackson and thinks DeShaun Watson should be the Browns qu...,Cleveland Cavaliers on cleveland.com,25,2017-11-13T15:42:28.000Z,85742,278,128,174,False,False,False
RYGFczNMAMk,18.24.03,How Formation Flying Works (feat. the Red Arrows!),Tom Scott,27,2018-03-14T16:00:02.000Z,318714,15229,139,1308,False,False,False
2X9eJF1nLiY,17.26.12,What is Bitcoin?,Austin Evans,28,2017-12-19T17:02:00.000Z,427758,17302,508,1810,False,False,False
SKV6h_5XFbk,18.31.05,ROYAL WEDDING — A Bad Lip Reading,Bad Lip Reading,23,2018-05-22T20:02:51.000Z,11648574,267802,5132,10898,False,False,False
OPi9nTE70aA,18.05.02,Coca-Cola | The Wonder of Us :60,Coca-Cola,24,2018-02-01T13:31:19.000Z,413417,983,524,200,False,False,False
9bdXZzQvb0U,17.08.12,Grown-ish (Freeform) College Parties Trailer HD - Black-ish spinoff,TV Promos,24,2017-12-05T01:04:01.000Z,27402,333,4,13,False,False,False
Z9cB0TjfIkM,17.30.11,Honest Trailers - The Room,Screen Junkies,1,2017-11-28T18:00:02.000Z,1644841,54133,883,5178,False,False,False
DGhPGH2YROA,18.12.03,Lindsey Stirling - The Greatest Showman Medley,Lindsey Stirling,10,2018-02-27T17:57:36.000Z,2223447,119526,1063,3966,False,False,False
Np0LMwqtOVM,18.30.01,Brad Makes Sous Vide Steak | Kitchen Basics | Bon Appetit,Bon Appétit,26,2018-01-24T17:40:16.000Z,455502,9247,231,898,False,False,False
H_4ESBLJXQc,18.02.01,San Francisco Terror Attack Thwarted,CBS Los Angeles,25,2017-12-23T01:13:57.000Z,243080,1501,222,1330,False,False,False
uwfIr6flLXk,18.20.02,How to Control Your Boyfriend | Hannah Stocking,Hannah Stocking,23,2018-02-17T17:00:03.000Z,2998290,80526,18183,7476,False,False,False
V6ElE2xs48c,18.31.05,Game of Zones - S5:E5: The Isle of Van Gundy,Bleacher Report,43,2018-05-10T21:01:22.000Z,1309964,22324,606,1642,False,False,False
ZQcaYYHqrUY,18.22.02,Parkland Shooting Survivors School Congress on Gun Violence: The Daily Show,The Daily Show with Trevor Noah,23,2018-02-21T04:30:00.000Z,759949,31324,1960,4117,False,False,False
mdTv3V4ALzg,18.20.05,Inside Zachary Quinto’s $3.2 Million NYC Loft | Open Door | Architectural Digest,Architectural Digest,26,2018-05-08T16:02:47.000Z,447475,9562,296,695,False,False,False
Hzk1bM2vVFU,18.16.05,True Facts : Carnivorous Plants,zefrank1,22,2018-05-07T19:50:01.000Z,1309837,80231,718,5645,False,False,False
dJCKavW22PM,18.04.05,70 People Reveal How to Tell If Someone Is From Their Country | Condé Nast Traveler,Condé Nast Traveler,19,2018-04-19T16:00:07.000Z,593001,15013,442,3008,False,False,False
lCuewNV_KyQ,18.08.05,I Learned to Solve the 2x2x2 Rubik's Cube Blindfolded,Mike Boyd,24,2018-04-30T15:28:05.000Z,376013,13965,201,2566,False,False,False
smjf3M6-1XE,18.16.03,What Happens In One Lifetime?,AsapSCIENCE,28,2018-03-08T17:00:04.000Z,967088,26753,839,2146,False,False,False
4uvDgYKLgcU,18.22.01,"Nintendo Labo Isn't for Adults, and That's Okay",IGN,20,2018-01-18T02:19:35.000Z,145745,3143,373,1148,False,False,False
mQ055hHdxbE,18.27.05,John Mayer - New Light (Premium Content!),John Mayer,10,2018-05-24T13:42:02.000Z,2364828,105480,2365,9879,False,False,False
hQA0oWZpgAQ,18.13.05,People who had ONE JOB and failed miserably,AzzyLand,24,2018-04-30T20:02:03.000Z,730529,17361,4014,3805,False,False,False
lVudO9x8fbQ,18.19.02,"BTS Reveal Their Favorite Movie, Guilty Pleasure & More | Billboard",Billboard,10,2018-02-15T14:04:12.000Z,1852409,231690,1201,14676,False,False,False
IpN_wAlYZSs,18.01.06,Honest Trailers - Every Christopher Nolan Movie,Screen Junkies,1,2018-05-29T17:00:00.000Z,1428218,49792,981,5301,False,False,False
zwEn-ambXLw,18.05.04,This Is Me - Cover by Shoshana Bean Featuring Travis Wall,Shoshana Bean,10,2018-03-22T08:30:07.000Z,234917,8255,143,316,False,False,False
22iCU_bsApA,18.25.03,First Take interviews Trae Young after he declares for NBA draft | First Take | ESPN,ESPN,17,2018-03-21T15:44:45.000Z,582629,6912,302,2161,False,False,False
tUg-WLRdRv0,18.18.01,Jinx Challenge with Chris Hemsworth,The Tonight Show Starring Jimmy Fallon,23,2018-01-17T10:00:02.000Z,381361,9626,180,438,False,False,False
dwvVhnQTfDk,18.06.03,My friend sent me this video of a bison in his car with no context,notnotryan,23,2018-02-23T06:32:36.000Z,2592340,47643,2367,4045,False,False,False
pcJo0tIWybY,18.23.05,SZA - Garden (Say It Like Dat) (Official Video),SZAVEVO,10,2018-05-18T14:00:04.000Z,3426096,177843,3034,13549,False,False,False
NXpYoiCOuLE,18.26.02,Twin Shadow - Saturdays (feat HAIM) [Official HD Audio],Twin Shadow,1,2018-02-22T17:01:23.000Z,26489,691,7,57,False,False,False
XOxB-WE3R7U,18.09.03,The Most Difficult Decision Ever,IISuperwomanII,23,2018-03-05T23:23:37.000Z,1186053,92517,1880,6286,False,False,False
VhexfxLPgTE,17.07.12,See you in Russia!,FIFATV,17,2017-11-30T07:30:00.000Z,395473,11929,139,1796,False,False,False
BWPrk9PUwQE,17.16.11,iPhone X vs Makeup Transformation (Face ID TEST),dope2111,26,2017-11-12T00:45:54.000Z,1826373,37692,2026,2759,False,False,False
QBL8IRJ5yHU,18.27.05,Why I'm So Scared (being myself and crying too much),grav3yardgirl,26,2018-05-14T19:00:01.000Z,3680381,301570,13304,52121,False,False,False
0aFhzGEBQlk,18.04.01,Trinitron: Sony's Once Unbeatable Product,Technology Connections,28,2017-12-30T15:28:24.000Z,111825,6228,180,614,False,False,False
AiH3nDqWr9I,18.08.02,Film Theory: Phineas and Ferb's SECRET Hero!,The Film Theorists,1,2018-02-06T20:25:27.000Z,2911619,120873,2607,16374,False,False,False
0tO_l_Ed5Rs,17.16.11,Matthew Santoro - FACTS (Official Music Video) f. Ellevan & Humble the Poet,MatthewSantoro,10,2017-11-11T16:00:01.000Z,381688,16467,18775,8352,False,False,False
t7klO0p092Y,18.15.04,Moving Truck vs Low Bridge in Slow Mo,The Slow Mo Guys,24,2018-04-03T16:00:09.000Z,1097948,39653,388,1947,False,False,False
QBL8IRJ5yHU,18.05.06,Why I'm So Scared (being myself and crying too much),grav3yardgirl,26,2018-05-14T19:00:01.000Z,3768814,304874,13400,52588,False,False,False
dV_UXo8LiWk,18.20.02,Ernie Designs a Tattoo for His Mom | Kids Draw | Cut,Cut,24,2018-02-10T13:00:07.000Z,566512,11953,539,1127,False,False,False
TI5bEf-BULU,18.21.05,How Michael B. Jordan's Black Panther Makeup Was Done — Exclusive Behind The Scenes,INSIDER,24,2018-05-04T13:00:03.000Z,13664869,133737,4243,5776,False,False,False
_lUiJsnGXh8,17.29.12,Honest Trailers - Jumanji,Screen Junkies,1,2017-12-19T18:00:04.000Z,1801502,42440,1226,4852,False,False,False
MMu-_KRZhwM,18.06.01,Tips for a Fun New Year’s Eve,CollegeHumor,23,2017-12-30T17:03:47.000Z,785299,24562,1619,1553,False,False,False
i04pYZGDHIc,18.13.03,How To Make a CHINESE FRIED RICE TAKEOUT CAKE and FORTUNE COOKIES | Yolanda Gampp | How To Cake It,How To Cake It,26,2018-02-27T16:00:18.000Z,876178,27602,374,2813,False,False,False
jwlW1-vVBjQ,18.19.03,DIY CLEAR EGG & The Negg - egg peeler test | Raindrop Egg,emmymadeinjapan,26,2018-03-09T01:00:01.000Z,277092,6745,372,914,False,False,False
vGTTSdrV37U,18.02.04,Camila Cabello WINS Favorite Breakout Artist 🎤!! | Kids' Choice Awards 2018 | Nick,Nickelodeon,24,2018-03-25T01:22:15.000Z,697794,12761,796,1866,False,False,False
RF-Mqs2qC-M,18.03.04,Inside Zedd's $16 Million Mansion That Has a Skittles Machine | Open Door | Architectural Digest,Architectural Digest,24,2018-03-29T12:00:59.000Z,7318817,200567,6526,19420,False,False,False
4Qs8herYTqY,18.18.04,Professional Makeup Artist Watching Me Do my Makeup — WHAT DID WE LEARN??,Nyma Tang,26,2018-04-04T00:27:14.000Z,617740,35914,307,2990,False,False,False
I-BGTp-I9aU,18.11.03,Pen Circle Traps Ant (But How?),Reaction Time,24,2018-03-09T21:41:57.000Z,1523626,34503,3421,5754,False,False,False
oSEeK9yDNQI,18.24.05,Clash Royale: Meet the Rascals! (New Card!),Clash Royale,20,2018-05-10T13:19:23.000Z,14799999,266325,23880,20246,False,False,False
fGTfbMioezc,17.16.11,Marvel's Inhumans,LOFTON SHAW,1,2017-10-25T23:47:00.000Z,5119,20,1,3,False,False,False
TdyllLZeviY,18.28.04,Charlie Puth - Done For Me (feat. Kehlani) [Official Video],Charlie Puth,10,2018-04-21T14:00:05.000Z,7357236,357962,5158,16799,False,False,False
UhiXEgqhBWs,18.14.06,Lauv - Bracelet [Official Audio],Lauv,10,2018-05-24T12:59:43.000Z,2224667,41623,401,1431,False,False,False
qcP7sS1qZ2M,18.08.03,This Week I Learned to Fly Fish - Far Cry 5,Mike Boyd,24,2018-02-26T14:57:40.000Z,314140,12600,331,1532,False,False,False
mLuzmXLORSg,18.04.04,Working as intended,blayze999,23,2018-03-26T18:48:47.000Z,258186,910,89,140,False,False,False
-3h4Xt9No9o,18.26.04,Why Atlantic fish are invading the Arctic,Vox,25,2018-04-23T12:11:34.000Z,336723,8112,309,846,False,False,False
a6D9ksDanh0,18.20.05,TALK THROUGH GET READY WITH ME! NEW PRODUCTS & SOME FAVORITES! | Casey Holmes,Casey Holmes,26,2018-05-07T02:20:47.000Z,310602,14133,334,1366,False,False,False
wjOK-U2GhIs,18.11.02,DOING NICOLE RICHIE'S MAKEUP?!,NikkieTutorials,26,2018-02-07T21:00:01.000Z,1119705,72918,1164,3176,False,False,False
CUNq2_VjRn4,18.16.04,Lucas the Spider - Encore,Lucas the Spider,1,2018-03-30T18:21:43.000Z,8662579,372524,7363,30359,False,False,False
2PH7dK6SLC8,18.29.05,John Mayer - New Light,johnmayerVEVO,10,2018-05-10T17:00:01.000Z,2947870,72585,1452,5330,False,False,False
Xpv-sEKl1B4,18.26.05,"Why You Should Wake Up at 4:30 AM Every Day, According To A Navy SEAL",Business Insider,26,2018-05-13T20:00:02.000Z,3598946,70800,3234,8820,False,False,False
dAgQsoPo-F0,18.08.02,What we know about Amtrak's deadly South Carolina collision,Washington Post,25,2018-02-04T17:02:24.000Z,575364,1782,309,1153,False,False,False
XKl8Wg25DrM,18.24.04,Joga O Bum Bum Tam Tam - MC Fioti / Rikimaru Choreography,1MILLION Dance Studio,24,2018-04-10T12:00:05.000Z,975418,69133,845,8249,False,False,False
nd4cLL_MP7M,18.19.05,Mamma Mia! Here We Go Again - Final Trailer,Universal Pictures,24,2018-05-08T12:15:07.000Z,4370529,14826,717,833,False,False,False
uwQX7nz0aUs,18.24.02,Peeing On The Seat,Gus Johnson,23,2018-02-21T15:23:25.000Z,130943,9023,571,758,False,False,False
NNeJR14kgTY,18.13.03,Android P first look,The Verge,28,2018-03-08T01:40:22.000Z,931236,15476,1321,4069,False,False,False
VlOq_4lmpzE,18.07.04,Miz Cracker’s Drag Transformation Tutorial | Allure,Allure,24,2018-03-29T16:01:01.000Z,377795,21123,580,1714,False,False,False
rQ7yPtJ5Y7I,17.29.12,Michelle Williams Recalls Being Mistaken for the Destiny's Child Singer at a Concert (Exclusive),Entertainment Tonight,24,2017-12-26T15:07:02.000Z,8636,57,22,14,False,False,False
MyEqfBkzESU,17.16.11,EXTREME GOLDEN TAN TRANSFORMATION,John Maclean,26,2017-11-10T20:40:44.000Z,390261,9474,3091,3207,False,False,False
OKoL852K9uA,17.16.11,ICE PRIMER? DOES IT WORK?!,mayratouchofglam,26,2017-11-11T05:23:36.000Z,122772,3912,298,403,False,False,False
BP9HNVuGb-g,18.04.01,17 Tonnes of Spinning Glass: Making the World's Largest Telescope,Tom Scott,27,2018-01-01T16:00:02.000Z,224262,16086,215,975,False,False,False
XdNOI-q70q4,18.25.05,"GIANT Bowl of Lucky Charms CHALLENGE (5,000+ Calories)",Matt Stonie,24,2018-05-23T00:15:30.000Z,1066821,37688,1389,5414,False,False,False
r87aoVq4gZg,18.26.02,The C37 – 2018 Alfa Romeo Sauber F1 Team Launch,Sauber F1 Team,17,2018-02-20T11:31:07.000Z,182152,1826,30,131,False,False,False
dR10LRByhRc,17.17.12,99 CENT HOLIDAY SHOPPING ADVENTURE!,Amber Scholl,26,2017-12-15T02:18:49.000Z,258182,13338,479,937,False,False,False
u_SA2QkZd24,18.02.01,Camila Cabello - Havana (SING OFF vs. My Little Sister),Conor Maynard,10,2017-12-25T19:06:04.000Z,8959093,444020,8529,26432,False,False,False
nZM9Ko806Bg,17.23.12,How I Skinned My Face,William Osman,28,2017-12-21T14:00:04.000Z,359432,17889,363,2053,False,False,False
AV1SWIPxxFM,18.21.05,YouTubers React to Try to Watch This Without Laughing or Grinning #16,REACT,24,2018-05-18T19:00:01.000Z,1070719,26993,1039,2641,False,False,False
jLZuaFZWa7A,17.29.11,Can you guess these WWE Superstars?,WWE,17,2017-11-24T20:30:01.000Z,738609,19174,959,3050,False,False,False
7HGCE6-LMBg,18.06.05,Ari's Birthday! (again),Jaiden Animations,1,2018-04-29T18:35:11.000Z,2833481,224643,736,45828,False,False,False
_xwX82Y0Oro,18.06.03,FRIENDS - Marshmello & Anne-Marie / Tina Boo Choreography,1MILLION Dance Studio,24,2018-02-28T09:00:03.000Z,896401,45386,419,821,False,False,False
7Jz8wZbXuDA,18.12.03,"Ronda Rousey gets her WrestleMania match: Raw, March 5, 2018",WWE,17,2018-03-06T03:11:31.000Z,4192940,63602,3651,7736,False,False,False
OrnpSe4OChM,18.03.05,Mean Tweets – Avengers Edition,Jimmy Kimmel Live,23,2018-05-01T03:57:23.000Z,8751813,215764,6265,15989,False,False,False
VAk6bUhETHM,17.27.12,Tedashii - Messenger,Reach Records,10,2017-12-18T23:00:46.000Z,59549,2222,123,205,False,False,False
DCUD9kjYOAk,18.26.03,"Sabrina Carpenter, Jonas Blue - Alien (Audio Only)",SabrinaCarpenterVEVO,10,2018-03-16T04:00:00.000Z,1365774,79334,460,4195,False,False,False
rxmtHVSVjdo,18.24.05,Troye Sivan - Bloom (Lyric Video),TroyeSivanVEVO,10,2018-05-03T04:00:11.000Z,8842750,285875,6983,16959,False,False,False
fNtLIcyjsnI,17.16.11,"Game Night Official Trailer #1 (2018) Rachel McAdams, Jason Bateman Comedy Movie HD",Zero Media,1,2017-11-09T17:11:32.000Z,2122489,20085,1104,1321,False,False,False
0bSE-rh7jFg,17.19.12,When the girl you're wrestling has a tough little brother  - 979280,RM Videos,23,2017-12-12T20:57:30.000Z,817094,854,31,139,False,False,False
BFkTu8Y1KLs,18.09.05,Jason Mraz  - Have It All [Official Video],Jason Mraz,10,2018-04-27T04:01:16.000Z,1591527,42794,599,2470,False,False,False
QbDuBTWrU-o,17.12.12,My House Burned Down,William Osman,28,2017-12-06T02:04:58.000Z,1087385,78398,1257,16646,False,False,False
X9Qh8vsSE-c,18.31.05,"I Filled My Swimming Pool with 10,000 Water Balloons!",Guava Juice,24,2018-05-27T16:45:02.000Z,1683115,76414,5182,11535,False,False,False
zi_6oaQyckM,18.02.01,TWICE Merry & Happy M/V,jypentertainment,10,2017-12-22T03:00:02.000Z,7509351,361188,19201,22358,False,False,False
EGV9Ms9EHcg,18.17.05,LIGHTS OUT CHALLENGE IN FAZE RUG'S HAUNTED HOUSE | OmarGoshTV,OmarGoshTV,24,2018-05-08T07:01:05.000Z,676074,47259,1784,6569,False,False,False
d1hs-JI_yBE,17.26.12,Kobe Bryant No.8 & No.24 Jersey Retirement In Los Angeles,NBA,17,2017-12-19T06:04:49.000Z,778610,15235,262,2058,False,False,False
z91xQ5u-_wY,18.28.01,ROCKET JUMP RC CAR - Worlds highest vertical jump with an RC car! (probably),David Windestal,28,2018-01-22T21:08:26.000Z,47299,1128,40,238,False,False,False
A34u94sPuKg,18.19.01,"Kevin Durant and LeBron James Duel, Each Score 32 Pts | January 15, 2018",NBA,17,2018-01-16T04:33:55.000Z,56495,835,18,407,False,False,False
_Lp5iMI8RWc,17.20.12,DIY Snowglobe Nails (I built a snowman on my nail),Simply Nailogical,24,2017-12-16T15:21:31.000Z,2676876,153887,1732,13843,False,False,False
Ysh3Z_rOa_U,18.05.01,Dogs See Their Brother After 10 Months  - 980323,RM Videos,23,2017-12-30T00:32:45.000Z,7724,82,5,11,False,False,False
mTHLyCqtLJE,18.17.01,BEST OF BEAUTY 2017 | Jaclyn Hill,Jaclyn Hill,26,2018-01-13T22:14:06.000Z,974314,52553,1284,6297,False,False,False
LU86T12xBQQ,18.13.06,Artist Vs. Designer: DIY Prom Dress,As/Is,22,2018-05-30T22:00:25.000Z,814372,21699,461,699,False,False,False
oyC4lLTOyL8,18.17.01,A Language Made Of Music,Tom Scott,27,2018-01-15T16:00:06.000Z,244274,11287,369,726,False,False,False
SbnJwF7GrWg,17.13.12,STAR WARS - REY'S PORTION BREAD - MUG CAKE RECIPE - NERDY NUMMIES,Rosanna Pansino,26,2017-12-12T17:47:40.000Z,211120,14883,139,1843,False,False,False
2jP6MFBXFaA,17.13.12,Mechanical LEGO Keyboard,JK Brickworks,24,2017-12-08T13:19:21.000Z,120379,2929,50,223,False,False,False
fy5hua8oEVQ,17.01.12,"Barry & Iris Married, Oliver & Felicity Married | Crisis on Earth X Final Ending",NitroV2,1,2017-11-29T03:19:58.000Z,49148,710,57,404,False,False,False
r4ppTbMcFTo,17.18.12,Luke Combs - One Number Away (Lyric Video),LukeCombsVEVO,10,2017-12-13T14:00:08.000Z,65492,2173,71,101,False,False,False
0C3pC-uonZU,18.04.02,Barry the Blind Dog Destroys New Toy: How Long Will It Take? | The Dodo,The Dodo,15,2018-02-01T19:18:08.000Z,31273,1189,78,116,False,False,False
